,opinion,mes,año,retroalimentacion
394,alojado tres noches dicho hostel matrimonio espacio poner maleta suelo dos casi entrábamos pie habitación da patio central edificio encuentra bar recepción televisión puesta día vídeos musicales tipo MTV ruido constante  horas baño pésimo ducha mínima chorro bestial presión q hacía daño cuerpo sí estancia incluye desayuno encuentra pleno zócalo decir q bonita terraza cerca metro más,9,2013,0
395,hospedamos Febrero  limpias tamaño justo cada personalidad vinilos decorativos ingeniosos entrada ofrecen gratis city tour a pie además propia agencia viajes ofrece excursiones dentro ciudad además tienda muchas cosas útiles mochileros Toda semana actividades hacer  talleres preparar comida artesanías típicas bar terraza super precios bebidas  cierran temprano cuál bueno necesitamos descansar iniciar día temprano único podrían mejorar desayunos muy simples gusto Claro regreso ambiente mejor   ,2,2013,1
396,lugar ofrece posibilidad desayunar buen desayuno mexicano precio economico  pesos desayuno plato fuerte jugo cafe zocalo excelente manera empezar día visitando centro historico ciudad,7,2013,1
397,Buenas amigos tras retorno Argentina quería compartir experiencia alojarme Mundo Joven Catedral mas decirles México asombroso primer destino exterior realizo duda quería alojarme cómodos buena ubicación duda mejor ubicado detrás Catedral metropolitana pasos parada micro llevara recorrer ciudad dos salidas diurnas de día nocturna lógicamente pleno centro verdaderamente cómodo desayuno rico variado agua caliente fría habitaciones tv aire acondicionado camas cómodas ventana daba ventanas todas hotel así mismo escuchara ruidos ni…,5,2013,1
398,mejor ubicación justo detrás Catedral pleno Zócalo buenas ascensor casilleros bien grandes único mejorar desayuno demasiado pobre pobre,4,2013,1
399,alojada primer semana Abril  noches  atencion personal amable seimpre dispuestos ayudar  desayuno abundante  mucha variedad reponen continuamente Tenia miedo dejar equipaje dias Gerente Jaime genero mucha confianza asi salio barbaro  persona seguridad continuamente  bueno parte entrada bar asi entra gente continuamente dan calle mas ruidosas  estan frente zocalo ruido constantemente bar excelente una vista hermosa dia noche  hermoso lugar desayunar pasar buen momento Si llegas check in hs  habitacion puede descansar placidamente…,4,2014,1
400,mejor hospedé  meses recorrí México caro   mexicanos noche vale absolutamente quedé femenina  mujeres cómoda amplia limpia agua caliente  hrs lámparas enchufes individuales buena ventilación ubicación buena también así seguridad hostel personal cuente elevador espacios común salón estar sala computadoras sala TV y particular terraza agradables cómodos amplios opinión mejor Catedral desayuno tan variado abundante desayunar terraza bajo sol vista Zócalo cosas a…,2,2014,1
401,fin semana pasado hospedada aquí grupo amigas verdad gustó ofrecía lugar pequeña inconveniente solo ahí dormir pues día pasamos tour Contamos baño privado agua caliente precio bueno desayuno bien chilaquiles huevo frijoles justo necesario iniciar día encanto verdad pensamos ir nuevo Además espaldas catedral justo enfrente salida Turibus personal trato bien consiguieron taxi seguro buen precio,3,2014,1
402,bastante gradable estan limpias esteticamente lindas habitacion privada dos camas lavatorio baño ducha habitcion si extremadamente pequeña resulta dificil moverse y mas maletas Si ejien consideren detalles habitciones dan patios internos cubiertos ventanas cierran postigos mas sonido atraviesa facilidad cuenta mismos patios dan recepcion salon desayunador TV Ademas ventilacion recambie aire Tampoco aire acondicionado ventilador Asique si hace calor dificil dormir,10,2013,0
403,novio hospedados visita catedral metropolitana df entramos comer restaurante exagero digo mejores comida estancia Mexico  dias platos excelentes saludables poca grasa sabor mexicano delicioso mesero atendio excelentemente recomendo probar crepas cajeta sabiamos toda delicia lugar deben comer si oportunidad cerca Zocalo Felicidades,10,2013,1
