,opinion,mes,año,retroalimentacion
87,Hermosa ubicación bonito restaurante excelente vista catedral antiguo edificio ayuntamiento Muchas opciones cenar corta distancia pie Si usted planeando tener buena noche sueño buscar opción,3,2015,0
88,Reservamos dos noches justo Zócalo DF pudimos registrarnos directamente llegada torno mediodía barrestaurante piso arriba llevaron vistas Increíble habitaciones embargo urgente necesidad profundo limpio decoración,2,2015,0
89,alojamos aquí noche días viaje México céntrico encantador casi puedes sentir lujo edificio especialmente habitaciones gastados nivel parece fundamental ten cuenta edificio antiguo éste desafíos acústica dando arroz dejar montón ruido comportamiento normal vista fantástica restaurante habitación bajo restaurante ruido comenzó mañana debido inauguración restaurante cima caja fuerte habitación funcionaba usar zona recepción,1,2015,0
90,marido alojamos recientemente solo noche alegro sólo noche Probablemente hermoso vez necesitan reformas habitación horrible cortinas rotas suerte clips podría celebrar cortinas junto clips habitación mala calidad esposo dimos ducha agua drenaba bien parado agua tobillos suponía wifi habitación así ir vestíbulo Best Western necesita cerca totalmente remodelar habitaciones positivo restaurante terraza ª planta buena comida vista fantástica catedral plaza,1,2015,0
91,Volvimos Best Western Majestic días encontré cambiado ubicación magnífica vistas increíbles edificio histórico lleno baldosas hierro forjado resto simplemente coinciden vez WiFi creo listado personal siempre actuar sorprendido dices WiFi funcionando encontramos pareja tour Teotihuacan registrado misma noche hicimos mañana siguiente WiFi bromeó diciendo si podían permitir iban comprar hacer podría ser mejores ciudad personal limpieza hace buen trabajo ubicación restaurante azotea genial por…,12,2014,0
92,estancia noche genial excepto terrible ducha habitación ª planta agradable vista Zócalo personal servicial hablaban inglés bien ubicado ciudad México cerca tiendas museos restaurantes,5,2015,1
93,Grand Budapest deteriorado Disfrutamos historia esplendor marchito realmente necesita actualización habitación habitación standard king parecía sucio lavabo cuarto baño suelta habitación verdaderamente underfurnished ejemplo mesilla noche lado cama aunque topamos través pequeño complicó cama duras funcionaba bien aunque experiencia ver película Bond rodó justo ventana dormitorio dos días duda ver película sale personal amable bien tener antigua ascensor aparcacoches personal recepción muy…,3,2015,1
94,gran justo frente Catedral comida sabrosa vistas realmente bonito Si oportunidad puede ver bandera elevándose calle domingo activa puede ver gente corriendo caminando perros Catedral justo frente días calles cerradas nueva película James Bond filmó aquí calles ciudad México,3,2015,1
95,madre alojamos días cerca mercado domingos parada autobuses Turi Palacio Bellas Artes situado avenida principal Así puedes ir andando incluso noche seguro restaurantes cafés tiendas pequeñas tiendas cerca estación metro bonita vista Palacio Nacional incluso si ventanas buscando patio interior todavía bastante primeras plantas construido hace años historia recomendamos estancia anís si volvemos Wills quedarte restaurante estilo buffet planta superior Mientras calidad normal vista cautivante a…,7,2014,1
96,histórico buen precio Internet wifi necesita mejorarse mejor año pasadoestá situado justo calle madura turística principal peatonal lugareños compras ver gente boulevard fácil ir andando Bellas Artes museos restaurantes,3,2015,1
97,Debería haber dado cuenta problemas personal hizo enorme oferta guiándoos habitación tranquila vistas patio interior oído ruido calle particularmente mala así parecía buena idea segundo día ventanas exteriores podríamos decir si día noche tiempo Empezó llevarme loco amigos dijeron podían dormir noche habitación vista calle peatonal Supongo importa puede ganar antiguo cientos años tres primeros pisos auténtico ambiente mexicano suelos baldosas escaleras ascensor estilo antiguo deben ser operados…,6,2015,0
98,positivo ubicación inmejorable justo lado Zócalo significa RUIDO calle campanas iglesia eventos lugar frecuencia Zócalo Utilicé tapones oídos bien dormido interior edificio precioso restaurantebar azotea ofrece unas vistas fantásticas servicio recepción bueno Pagué USnoche así ubicación dan relación calidadprecio bastante buena puntos negativos suelo sucia necesitaba ser limpiadas sólo fregado mañana mujer creo supervisor limpieza caminamos hall tocar cada puerta habitación gritando incluyendo buenos días …,7,2015,0
99,bonito ubicado plaza Zócalo perfecta ubicación vista maravillosa Zócalo Palacio Nacional podría haber pedido mejor personal amable,6,2015,1
100,habitación si perfectamente bien restaurante situado azotea vistas Zoccalo espectacular momento registramos pareció imposible LH sé RH realizando vez varias veces dijeron cosa teléfono sólo encontrar presentar persona guardia vestíbulo dijeron teléfono totalmente opuesto necesidad ir detalles comida restaurante normal cuenta posición absoluta voluntad turistas pagar calidad gota colmó llamamos recepción organizar taxi tiempo específico llevarnos aeropuerto…,5,2015,0
101,Estancia buena excelente buena ubicación personal agradable Pedí especial habitación personal hizo sucediera aniversario montón comida comer zona planeando próximo viaje ciudad México,5,2015,1
102,encantó estancia Majestic vista mejores razón alojamos aquí habitaciones espaciosas bien ventiladas limpio personal amable servicial WiFi azar suficientemente bueno restaurante terraza lugar estupendo relajarse café ver acontecimientos especiales plaza abajo ubicación inmejorable duda alojaremos aquí nuevo,6,2015,1
103,buena opción ciudad México vista Zócalo catedral palacio nacional Si posible prefiero Â° piso habitación esquina creo número habitaciones ver olvide si habitación lado avenida Madero podrá escuchar músicos creo músico toda noche personal servicial,9,2015,1
104,Reservé estancia tres noches aquí medio Bookingcom primer fin semana septiembre taxi MEX aquí costo MX taxi capaz conseguir frente Agenda Madero así dejaron Zócalo podía ver fácilmente Best Western bandera marcando frente registro eficiente solicitado earlier check in petición concedida primeras impresiones zona recepción igual habitación favorable gustó decoración antigua pareció encantador alguien utilizar ascensor personalmente asignaron habitación daba Zócalo habitación aire acondicionado seguro si cualquiera las…,9,2015,0
105,pasé tan bien madre personal restaurante Martin Mario personal servicio desayuno agradable dio cálida bienvenida cada mañana restaurante personal recepción botones servicial dio mucha información requiere mantenimiento habitación detalles estancia mínima embargo calidad servicio ubicación hace excelente,8,2015,1
106,alojé primer viaje ciudad México Agosto trata edificio antiguo patrimonio situado ciudad México Central Square popular atracción cerca pie habitaciones amplias personal cooperativo terraza restaurante ofrece bonitas vistas catedral metropolitana edificios coloniales buen desayuno menú cenar cerca muchas tiendas organiza recorrido ciudad,8,2015,1
107,bien situado cerca lugares turísticos buenos restaurantes personal bastante amable servicial puede ir andando varias atracciones turísticas Zócalo Squarte Latino Americana Torre Catedral Ciudad México único problema baño gotea montón agua cada vez alguien toma ducha haciendo auténtico desastre resumir buena opción pasar días quizás estancia larga,10,2015,1
108,Ubicación perfecta precios razonables alojes aquí si usted requiere tranquilidad absoluta sexto piso oído misma canción interpretada músico calle menos veces tarde Amable personal habla inglés buena relación calidadprecio habitaciones apropiadas categoría seguro centro ciudad Sólo decepción casi inexistente conexión Internet excepto vestíbulo,11,2015,0
109,Comí restaurante después enviar comida vuelta literalmente veces ser frío mientras amigo envió volver veces misma razón pagamos comida consumida izquierda servicio aquí terrible comida mala actitud debajo media recomiendo vayan restaurante beber cerveza mientras admira vistas claro dirigido turistas comida servicio local mal volver,11,2015,0
110,relación calidadprecio increíble habitación balcón daba día muerta parade mejor asiento ver fiestas Aquí advertencia bueno Señor habitación ruidoso Esperábamos ruido calle justo debajo restaurante terraza podíamos escuchar cada silla moviéndose mañana generalmente zapatillas pesados así gran problema aspectos positivos lugar excedió ruido arriba inconveniente presión agua ducha bastante triste quejas elección duda recomendaría estancia allí nuevo miembros personal increíblemente amable y…,11,2015,1
111,Bueno mezclado informes servicio limpieza ruido Así Best Western Majestic centro histórico ciudad México therere si quieres Hilton prueba ruido piĺlows fluffed sugiero llame Hilton embargo emersion ubicación bingo personal amable servicial buen inglés mejor español habitaciones limpias cama firme cómoda conexión wifi Ubicación GUAU sólo empaca tapones oídos disfrutar emersion PD compras línea gran diferencia precios reserva línea,10,2015,1
